Latitude,Longitude,Gravity_anomaly
77.725,16.9873,-10.8
77.7417,16.9873,-10
77.7583,16.9873,-9.2
77.775,16.9873,-8.5
77.7917,16.9873,-7.8
77.8083,16.9873,-7
77.825,16.9873,-6
77.8417,16.9873,-4.7
77.8583,16.9873,-3.1
77.875,16.9873,-1.1
77.8917,16.9873,1
77.9083,16.9873,3.3
77.925,16.9873,5.2
77.9417,16.9873,6.6
77.9583,16.9873,7.4
77.975,16.9873,7.3
77.9917,16.9873,6.5
78.0083,16.9873,5.1
78.025,16.9873,3.4
78.0417,16.9873,1.6
78.0583,16.9873,0
78.075,16.9873,-1.2
78.0917,16.9873,-1.9
78.1083,16.9873,-2.2
78.125,16.9873,-2.1
78.1417,16.9873,-1.7
78.1583,16.9873,-1.3
78.175,16.9873,-0.9
78.1917,16.9873,-0.6
78.2083,16.9873,-0.4
74.4083,16.9713,-32
74.425,16.9713,-31.5
74.4417,16.9713,-30.8
74.4583,16.9713,-30.1
74.475,16.9713,-29.2
74.4917,16.9713,-28.1
74.5083,16.9713,-27
74.525,16.9713,-25.9
74.5417,16.9713,-24.9
74.5583,16.9713,-24.1
74.575,16.9713,-23.5
74.5917,16.9713,-23
74.6083,16.9713,-22.7
74.625,16.9713,-22.2
74.6417,16.9713,-21.5
74.6583,16.9713,-20.5
74.675,16.9713,-19.1
74.6917,16.9713,-17.5
74.7083,16.9713,-15.7
74.725,16.9713,-14
74.7417,16.9713,-12.6
74.7583,16.9713,-11.7
74.775,16.9713,-11.3
74.7917,16.9713,-11.5
74.8083,16.9713,-12.1
74.825,16.9713,-12.8
74.8417,16.9713,-13.5
74.8583,16.9713,-14
74.875,16.9713,-14.2
74.8917,16.9713,-14
74.9083,16.9713,-13.4
74.925,16.9713,-12.6
74.9417,16.9713,-11.6
74.9583,16.9713,-10.5
74.975,16.9713,-9.5
74.9917,16.9713,-8.5
75.0083,16.9713,-7.6
75.025,16.9713,-6.6
75.0417,16.9713,-5.6
75.0583,16.9713,-4.5
75.075,16.9713,-3.3
75.0917,16.9713,-2.1
75.1083,16.9713,-0.8
75.125,16.9713,0.5
75.1417,16.9713,1.7
75.1583,16.9713,2.9
75.175,16.9713,3.9
75.1917,16.9713,4.8
75.2083,16.9713,5.5
75.225,16.9713,5.9
75.2417,16.9713,5.9
75.2583,16.9713,5.6
75.275,16.9713,4.9
75.2917,16.9713,3.8
75.3083,16.9713,2.5
75.325,16.9713,1
75.3417,16.9713,-0.5
75.3583,16.9713,-1.9
75.375,16.9713,-3.1
75.3917,16.9713,-4.1
75.4083,16.9713,-4.9
75.425,16.9713,-5.6
75.4417,16.9713,-6.2
75.4583,16.9713,-6.8
75.475,16.9713,-7.4
75.4917,16.9713,-8.1
75.5083,16.9713,-8.7
75.525,16.9713,-9.2
75.5417,16.9713,-9.5
75.5583,16.9713,-9.4
75.575,16.9713,-9.1
75.5917,16.9713,-8.6
75.6083,16.9713,-7.9
75.625,16.9713,-7.3
75.6417,16.9713,-6.9
75.6583,16.9713,-6.8
75.675,16.9713,-7
75.6917,16.9713,-7.6
75.7083,16.9713,-8.4
75.725,16.9713,-9.4
75.7417,16.9713,-10.5
75.7583,16.9713,-11.6
75.775,16.9713,-12.7
75.7917,16.9713,-13.7
75.8083,16.9713,-14.6
75.825,16.9713,-15.5
75.8417,16.9713,-16.4
75.8583,16.9713,-17.2
75.875,16.9713,-18
75.8917,16.9713,-18.8
75.9083,16.9713,-19.4
75.925,16.9713,-19.9
75.9417,16.9713,-20.3
75.9583,16.9713,-20.6
75.975,16.9713,-20.8
75.9917,16.9713,-20.9
76.0083,16.9713,-21
76.025,16.9713,-21
76.0417,16.9713,-21
76.0583,16.9713,-20.9
76.075,16.9713,-20.7
76.0917,16.9713,-20.3
76.1083,16.9713,-19.7
76.125,16.9713,-19.1
76.1417,16.9713,-18.4
76.1583,16.9713,-17.7
76.175,16.9713,-17.2
76.1917,16.9713,-16.8
76.2083,16.9713,-16.6
76.225,16.9713,-16.6
76.2417,16.9713,-16.8
76.2583,16.9713,-17.2
76.275,16.9713,-17.7
76.2917,16.9713,-18.3
76.3083,16.9713,-19.1
76.325,16.9713,-20
76.3417,16.9713,-21
76.3583,16.9713,-22.2
76.375,16.9713,-23.5
76.3917,16.9713,-24.9
76.4083,16.9713,-26.3
76.425,16.9713,-27.7
76.4417,16.9713,-29
76.4583,16.9713,-30.1
76.475,16.9713,-31
76.4917,16.9713,-31.9
76.5083,16.9713,-32.6
76.525,16.9713,-33.2
76.5417,16.9713,-33.8
76.5583,16.9713,-34.2
76.575,16.9713,-34.4
76.5917,16.9713,-34.5
76.6083,16.9713,-34.4
76.625,16.9713,-34.2
76.6417,16.9713,-34
76.6583,16.9713,-33.8
76.675,16.9713,-33.8
76.6917,16.9713,-34.1
76.7083,16.9713,-34.6
76.725,16.9713,-35.5
76.7417,16.9713,-36.6
76.7583,16.9713,-37.8
76.775,16.9713,-39
76.7917,16.9713,-40.1
76.8083,16.9713,-41.2
76.825,16.9713,-42.1
76.8417,16.9713,-43
76.8583,16.9713,-44
76.875,16.9713,-45.1
76.8917,16.9713,-46.2
76.9083,16.9713,-47.3
76.925,16.9713,-48.3
76.9417,16.9713,-48.9
76.9583,16.9713,-49
76.975,16.9713,-48.5
76.9917,16.9713,-47.4
77.0083,16.9713,-45.6
77.025,16.9713,-43.3
77.0417,16.9713,-40.7
77.0583,16.9713,-38
77.075,16.9713,-35.5
77.0917,16.9713,-33.2
77.1083,16.9713,-31.1
77.125,16.9713,-29.4
77.1417,16.9713,-27.9
77.1583,16.9713,-26.7
77.175,16.9713,-25.8
77.1917,16.9713,-25
77.2083,16.9713,-24.5
77.225,16.9713,-24.4
77.2417,16.9713,-24.5
77.2583,16.9713,-24.8
77.275,16.9713,-25.2
77.2917,16.9713,-25.5
77.3083,16.9713,-25.6
77.325,16.9713,-25.1
77.3417,16.9713,-24.2
77.3583,16.9713,-22.6
77.375,16.9713,-20.7
77.3917,16.9713,-18.5
77.4083,16.9713,-16.3
77.425,16.9713,-14.3
77.4417,16.9713,-12.7
77.4583,16.9713,-11.7
77.475,16.9713,-11.2
77.4917,16.9713,-11.2
77.5083,16.9713,-11.4
77.525,16.9713,-11.9
77.5417,16.9713,-12.4
77.5583,16.9713,-12.8
77.575,16.9713,-13.2
77.5917,16.9713,-13.6
77.6083,16.9713,-13.8
77.625,16.9713,-14
77.6417,16.9713,-14
77.6583,16.9713,-13.9
77.675,16.9713,-13.6
77.6917,16.9713,-13.1
77.7083,16.9713,-12.4
77.725,16.9713,-11.6
77.7417,16.9713,-10.6
77.7583,16.9713,-9.7
77.775,16.9713,-8.8
77.7917,16.9713,-7.9
77.8083,16.9713,-6.9
77.825,16.9713,-5.9
77.8417,16.9713,-4.7
77.8583,16.9713,-3.1
77.875,16.9713,-1.3
77.8917,16.9713,0.8
77.9083,16.9713,2.9
77.925,16.9713,4.9
77.9417,16.9713,6.5
77.9583,16.9713,7.4
77.975,16.9713,7.5
77.9917,16.9713,6.9
78.0083,16.9713,5.6
78.025,16.9713,3.9
78.0417,16.9713,2
78.0583,16.9713,0.3
78.075,16.9713,-1.2
78.0917,16.9713,-2.2
78.1083,16.9713,-2.7
78.125,16.9713,-2.8
78.1417,16.9713,-2.5
78.1583,16.9713,-2.2
78.175,16.9713,-1.8
78.1917,16.9713,-1.6
78.2083,16.9713,-1.4
74.4083,16.9554,-31.4
74.425,16.9554,-31
74.4417,16.9554,-30.5
74.4583,16.9554,-29.9
74.475,16.9554,-29
74.4917,16.9554,-28
74.5083,16.9554,-26.9
74.525,16.9554,-25.8
74.5417,16.9554,-24.7
74.5583,16.9554,-24
74.575,16.9554,-23.5
74.5917,16.9554,-23.3
74.6083,16.9554,-23.2
74.625,16.9554,-23
74.6417,16.9554,-22.6
74.6583,16.9554,-21.8
74.675,16.9554,-20.5
74.6917,16.9554,-18.8
74.7083,16.9554,-16.8
74.725,16.9554,-15
74.7417,16.9554,-13.3
74.7583,16.9554,-12.2
74.775,16.9554,-11.6
74.7917,16.9554,-11.6
74.8083,16.9554,-12.2
74.825,16.9554,-12.9
74.8417,16.9554,-13.7
74.8583,16.9554,-14.3
74.875,16.9554,-14.6
74.8917,16.9554,-14.5
74.9083,16.9554,-14.1
74.925,16.9554,-13.3
74.9417,16.9554,-12.5
74.9583,16.9554,-11.6
74.975,16.9554,-10.8
74.9917,16.9554,-10
75.0083,16.9554,-9.3
75.025,16.9554,-8.5
75.0417,16.9554,-7.6
75.0583,16.9554,-6.7
75.075,16.9554,-5.5
75.0917,16.9554,-4.2
75.1083,16.9554,-2.9
75.125,16.9554,-1.4
75.1417,16.9554,0
75.1583,16.9554,1.3
75.175,16.9554,2.5
75.1917,16.9554,3.5
75.2083,16.9554,4.3
75.225,16.9554,4.8
75.2417,16.9554,4.9
75.2583,16.9554,4.6
75.275,16.9554,4
75.2917,16.9554,3
75.3083,16.9554,1.8
75.325,16.9554,0.4
75.3417,16.9554,-1
75.3583,16.9554,-2.2
75.375,16.9554,-3.3
75.3917,16.9554,-4
75.4083,16.9554,-4.6
75.425,16.9554,-5
75.4417,16.9554,-5.3
75.4583,16.9554,-5.6
75.475,16.9554,-6
75.4917,16.9554,-6.4
75.5083,16.9554,-6.9
75.525,16.9554,-7.3
75.5417,16.9554,-7.6
75.5583,16.9554,-7.7
75.575,16.9554,-7.6
75.5917,16.9554,-7.4
75.6083,16.9554,-7.1
75.625,16.9554,-6.8
75.6417,16.9554,-6.7
75.6583,16.9554,-6.8
75.675,16.9554,-7.2
75.6917,16.9554,-7.8
75.7083,16.9554,-8.8
75.725,16.9554,-9.8
75.7417,16.9554,-10.9
75.7583,16.9554,-11.9
75.775,16.9554,-13
75.7917,16.9554,-13.9
75.8083,16.9554,-14.9
75.825,16.9554,-15.8
75.8417,16.9554,-16.7
75.8583,16.9554,-17.6
75.875,16.9554,-18.5
75.8917,16.9554,-19.2
75.9083,16.9554,-19.7
75.925,16.9554,-20.1
75.9417,16.9554,-20.3
75.9583,16.9554,-20.4
75.975,16.9554,-20.4
75.9917,16.9554,-20.4
76.0083,16.9554,-20.5
76.025,16.9554,-20.5
76.0417,16.9554,-20.6
76.0583,16.9554,-20.6
76.075,16.9554,-20.5
76.0917,16.9554,-20.3
76.1083,16.9554,-19.8
76.125,16.9554,-19.2
76.1417,16.9554,-18.5
76.1583,16.9554,-17.8
76.175,16.9554,-17.1
76.1917,16.9554,-16.6
76.2083,16.9554,-16.4
76.225,16.9554,-16.3
76.2417,16.9554,-16.4
76.2583,16.9554,-16.7
76.275,16.9554,-17.2
76.2917,16.9554,-17.8
76.3083,16.9554,-18.5
76.325,16.9554,-19.3
76.3417,16.9554,-20.4
76.3583,16.9554,-21.6
76.375,16.9554,-22.9
76.3917,16.9554,-24.4
76.4083,16.9554,-25.9
76.425,16.9554,-27.4
76.4417,16.9554,-28.7
76.4583,16.9554,-29.9
76.475,16.9554,-31
76.4917,16.9554,-31.8
76.5083,16.9554,-32.5
76.525,16.9554,-33.1
76.5417,16.9554,-33.5
76.5583,16.9554,-33.8
76.575,16.9554,-33.9
76.5917,16.9554,-33.9
